,ID,MONTHS_BALANCE,STATUS,CODE_GENDER,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,CNT_FAM_MEMBERS,Letter,Empleo,BIRTH
2114,5022904,0.0,0,0,1.0,135000.0,2,4,0,1,2.810627207657581,C,1,1993-08-31
2115,5022905,0.0,C,0,1.0,135000.0,0,4,0,1,3.0,L,1,1993-08-31
2116,5022906,0.0,C,1,0.0,189000.0,2,4,1,1,2.0,N,1,1980-01-05
2117,5022909,0.0,C,1,0.0,189000.0,2,4,1,1,2.0,Z,1,1980-01-05
2118,5022910,0.0,C,1,0.0,189000.0,2,4,1,1,2.0,V,1,1980-01-05
2119,5022912,0.0,C,0,0.0,225000.0,4,1,3,1,1.0,E,1,1989-10-01
2120,5022913,0.0,C,0,0.0,225000.0,4,1,3,1,1.0,I,1,1989-10-01
2121,5022914,0.0,X,0,0.0,225000.0,4,1,3,1,1.0,D,1,1989-10-01
2122,5022917,0.0,C,0,0.0,198148.46076774126,4,1,3,1,1.0,W,1,1989-10-01
2123,5022918,0.0,C,0,0.0,225000.0,4,1,3,1,1.0,B,1,1989-10-01
2124,5022921,0.0,C,0,0.0,225000.0,4,1,3,1,1.0,T,1,1989-10-01
2125,5022927,0.0,0,0,0.0,144000.0,1,4,0,1,2.0,D,0,1964-11-21
2126,5022929,0.0,X,0,0.0,144000.0,1,4,0,1,2.0,C,0,1964-11-21
2127,5022930,0.0,0,0,0.0,270000.0,4,1,1,1,2.0,R,1,1998-01-28
2128,5022932,0.0,0,1,2.0,315000.0,4,1,1,1,4.0,D,1,1988-08-07
2129,5022933,0.0,0,1,2.0,315000.0,4,1,1,1,4.0,N,1,1988-08-07
2130,5022934,0.0,0,1,2.0,315000.0,4,1,1,1,4.0,J,1,1988-08-07
2131,5022935,0.0,C,1,1.0,135000.0,4,3,1,1,2.864208065588496,S,1,1991-04-07
2132,5022938,0.0,X,0,0.0,202500.0,4,2,2,1,1.0,W,1,1984-07-18
2133,5022939,0.0,C,0,0.0,202500.0,0,2,2,1,1.7186559199845783,Z,1,1984-07-18
2134,5022940,0.0,C,0,0.0,202500.0,0,2,2,1,1.0,P,1,1984-07-18
2135,5022942,0.0,0,0,0.0,202500.0,0,2,2,1,1.0,L,1,1984-07-18
2136,5022943,0.0,0,0,0.0,202500.0,0,2,2,1,1.0,X,1,1984-07-18
2137,5022945,0.0,C,0,0.0,202500.0,0,2,2,1,1.0,F,1,1984-07-18
2138,5022946,0.0,X,0,0.0,202500.0,0,2,2,1,1.0,G,1,1984-07-18
2139,5022947,0.0,C,0,0.0,202500.0,0,2,2,1,1.0,M,1,1984-07-18
2140,5022950,0.0,C,1,-0.42587835333780544,135000.0,4,2,3,5,1.0,Q,1,2000-08-08
2141,5022951,0.0,C,1,0.0,135000.0,4,2,3,5,1.0,V,1,2000-08-08
2142,5022952,0.0,C,1,0.0,112500.0,4,4,1,1,2.0,C,1,1973-01-20
2143,5022953,0.0,0,1,0.0,112500.0,4,4,1,1,2.0,R,1,1973-01-20
2144,5022954,0.0,C,1,0.0,112500.0,4,4,1,1,2.0,E,1,1973-01-20
2145,5022955,0.0,C,1,0.0,112500.0,4,4,1,1,2.0,F,1,1973-01-20
2146,5022958,0.0,C,0,0.0,99000.0,0,4,2,1,1.0,V,1,1982-01-01
2147,5022961,0.0,C,1,0.0,112500.0,4,4,1,1,2.0,R,1,1973-01-20
2148,5022963,0.0,0,0,3.0,135000.0,4,4,1,1,5.0,K,1,1987-09-29
2149,5022971,0.0,0,1,0.0,135000.0,1,4,1,1,2.0,C,0,1970-12-10
2150,5022972,0.0,C,1,0.0,135000.0,1,4,1,1,2.0,W,0,1970-12-10
2151,5022979,0.0,C,0,0.0,225000.0,4,2,1,1,2.0,O,1,1971-06-25
2152,5022981,0.0,C,0,0.0,225000.0,4,2,1,1,2.0,F,1,1971-06-25
2153,5022986,0.0,C,0,0.0,225000.0,4,2,1,1,2.0,V,1,1971-06-25
2154,5022987,0.0,X,0,0.0,76500.0,1,4,1,1,2.0,S,0,1956-07-30
2155,5022989,0.0,X,0,0.0,76500.0,1,4,1,1,2.0,I,0,1956-07-30
2156,5022993,0.0,X,0,0.21644431484039695,76500.0,1,4,1,1,2.0,U,0,1956-07-30
2157,5022994,0.0,X,0,0.0,76500.0,1,1,1,1,2.0,J,0,1957-07-20
2158,5022995,0.0,C,0,0.0,76500.0,1,1,1,1,2.0,B,0,1957-07-20
2159,5022996,0.0,C,0,0.0,180000.0,4,4,3,1,1.0,N,1,1960-02-24
2160,5022997,0.0,C,0,0.0,180000.0,4,4,3,1,1.0,J,1,1960-02-24
2161,5023000,0.0,0,0,0.0,180000.0,4,4,3,1,1.0,Y,1,1960-02-24
2162,5023001,0.0,0,0,0.0,180000.0,4,4,3,1,1.0,V,1,1960-02-24
2163,5023002,0.0,0,0,0.0,180000.0,4,4,3,1,1.0,H,1,1960-02-24
2164,5023004,0.0,C,0,0.0,180000.0,4,4,3,1,1.0,P,1,1960-02-24
2165,5023007,0.0,C,0,0.0,157500.0,4,4,1,1,2.0,A,1,1985-05-31
2166,5023008,0.0,C,0,0.0,157500.0,4,4,1,1,2.0,G,1,1985-05-31
2167,5023009,0.0,C,0,0.0,99900.0,1,4,4,1,1.0,Z,0,1957-12-24
2168,5023010,0.0,0,0,0.0,99900.0,1,4,4,1,1.0,A,0,1957-12-24
2169,5023012,0.0,C,0,0.0,144000.0,4,4,1,1,2.0,G,1,1976-11-15
2170,5023020,0.0,C,0,0.0,76500.0,1,1,1,1,2.0,D,0,1976-11-15
2171,5023021,0.0,C,0,0.0,76500.0,1,1,1,1,2.0,E,0,1966-02-06
2172,5023024,0.0,C,0,0.0,157500.0,1,4,4,1,1.0,Z,0,1965-02-17
2173,5023025,0.0,C,1,0.0,148500.0,4,4,1,1,2.0,E,1,1971-12-20
2174,5023027,0.0,C,1,0.0,148500.0,4,4,1,1,2.0,I,1,1971-12-20
2175,5023029,0.0,0,1,0.0,148500.0,4,4,1,1,2.0,C,1,1971-12-20
2176,5023031,0.0,X,0,0.0,202500.0,0,4,1,1,2.0,X,0,1981-10-30
2177,5023032,0.0,C,0,0.2868329293095675,202500.0,0,4,1,1,2.0,N,1,1981-10-30
2178,5023033,0.0,C,0,0.0,202500.0,0,4,1,1,2.0,G,1,1981-10-30
2179,5023034,0.0,C,1,0.0,112500.0,4,4,1,1,2.0,A,1,1974-05-18
2180,5023035,0.0,C,1,0.0,112500.0,4,4,1,1,2.0,A,1,1974-05-18
2181,5023039,0.0,0,0,0.0,90000.0,1,4,4,1,1.0,F,0,1965-10-12
2182,5023040,0.0,0,0,0.0,90000.0,1,4,4,1,1.0,U,0,1965-10-12
2183,5023041,0.0,0,0,0.0,90000.0,1,4,4,1,1.0,C,0,1965-10-12
2184,5023042,0.0,0,0,0.0,90000.0,1,4,4,1,1.0,J,0,1965-10-12
2185,5023043,0.0,0,0,0.0,90000.0,1,4,4,1,1.0,T,0,1965-10-12
2186,5023044,0.0,C,0,0.0,135000.0,1,4,1,1,2.0,E,0,1959-10-09
2187,5023048,0.0,C,0,0.0,67500.0,4,4,1,1,2.0,D,1,1993-09-05
2188,5023049,0.0,0,0,0.0,67500.0,4,4,1,1,1.7779968014740364,I,1,1993-09-05
2189,5023050,0.0,X,0,0.0,67500.0,4,4,1,1,2.0,G,1,1993-09-05
2190,5023052,0.0,0,0,3.0,112500.0,4,4,1,1,5.0,O,1,1987-05-07
2191,5023053,0.0,C,0,0.0,247500.0,1,4,1,1,2.0,K,0,1965-02-27
2192,5023054,0.0,X,0,0.0,247500.0,1,4,1,1,2.0,F,0,1965-02-27
2193,5023056,0.0,X,0,0.0,247500.0,1,4,1,1,2.0,B,0,1965-02-27
2194,5023057,0.0,C,1,1.0,112500.0,4,4,1,1,3.0,K,1,1992-04-04
2195,5023060,0.0,C,0,0.0,202500.0,0,4,2,1,1.0,M,1,1977-02-15
2196,5023061,0.0,C,0,0.0,202500.0,0,4,2,1,1.0,J,1,1977-02-15
2197,5023064,0.0,X,0,2.0,202500.0,0,4,0,0,4.0,M,1,1985-05-18
2198,5023065,0.0,C,0,0.0,38250.0,1,1,1,1,2.0,O,0,1959-02-17
2199,5023066,0.0,C,0,0.0,38250.0,1,1,1,1,2.0,M,0,1959-02-17
2200,5023067,0.0,X,0,0.0,38250.0,1,1,1,1,2.0,D,0,1959-02-17
2201,5023068,0.0,X,0,0.0,38250.0,1,1,1,1,1.7043289377351911,P,0,1959-02-17
2202,5023070,0.0,0,0,0.0,38250.0,1,1,1,1,2.0,G,0,1959-02-17
2203,5023072,0.0,0,0,0.0,81000.0,4,1,1,1,2.0,E,1,1988-08-07
2204,5023073,0.0,0,0,0.0,81000.0,4,1,1,1,2.0,M,1,1988-08-07
2205,5023076,0.0,C,0,0.0,81000.0,4,1,1,1,2.0,P,1,1988-08-07
2206,5023077,0.0,C,0,0.0,81000.0,4,1,1,1,2.0,I,1,1988-08-07
2207,5023079,0.0,C,0,0.0,81000.0,1,3,1,1,2.0,V,0,1963-06-14
2208,5023080,0.0,C,0,0.0,81000.0,1,3,1,1,2.0,V,0,1963-06-14
2209,5023081,0.0,C,1,0.0,135000.0,2,2,3,1,1.0,P,1,1999-02-28
2210,5023082,0.0,X,1,0.0,135000.0,2,2,3,1,1.0,Y,0,1999-02-28
2211,5023088,0.0,0,0,1.0,175500.0,0,4,3,2,2.0,B,1,1991-01-30
2212,5023089,0.0,X,0,0.0,202500.0,4,4,2,1,1.0,R,1,1976-12-15
2213,5023092,0.0,C,0,0.0,202500.0,4,4,2,1,1.0,S,1,1976-12-15
2214,5023095,0.0,C,0,0.0,202500.0,4,4,2,1,1.0,X,1,1976-12-15
2215,5023096,0.0,X,0,0.0,202500.0,4,4,2,1,1.0,Y,1,1976-12-15
2216,5023097,0.0,0,1,1.0,180000.0,4,4,1,1,3.0,G,1,1977-02-02
2217,5023099,0.0,C,0,0.0,94500.0,1,3,1,1,2.0,K,0,1963-04-08
2218,5023100,0.0,C,0,0.0,94500.0,1,3,1,1,2.0,K,0,1963-04-08
2219,5023101,0.0,C,0,0.0,94500.0,1,3,1,1,2.0,F,0,1963-04-08
2220,5023102,0.0,X,0,0.0,94500.0,1,3,1,1,2.0,R,0,1963-04-08
2221,5023103,0.0,0,1,0.0,135000.0,1,4,1,1,2.0,W,0,1965-10-30
2222,5023105,0.0,C,1,1.0,67500.0,4,4,1,1,3.0,V,1,1981-08-23
2223,5023107,0.0,C,1,1.0,67500.0,4,4,1,1,3.0,Y,1,1981-08-23
2224,5023109,0.0,C,1,1.0,67500.0,4,4,1,1,3.0,V,1,1981-08-23
2225,5023110,0.0,C,1,0.0,382500.0,4,1,1,1,2.0,R,1,1995-05-22
2226,5023111,0.0,X,1,0.0,382500.0,4,1,1,1,2.0,E,1,1995-05-22
2227,5023115,0.0,X,0,0.0,81000.0,1,4,1,1,2.0,V,0,1956-12-21
2228,5023116,0.0,X,0,0.0,81000.0,4,4,0,1,2.0,J,1,1971-08-06
2229,5023117,0.0,C,0,0.0,81000.0,4,4,0,1,1.737191664136828,Y,1,1971-08-06
2230,5023118,0.0,C,0,0.0,81000.0,4,4,0,1,2.0,Q,1,1971-08-06
2231,5023120,0.0,X,0,0.0,328500.0,0,4,1,1,2.0,W,1,1988-05-23
2232,5023121,0.0,X,0,0.0,328500.0,0,4,1,1,2.0,D,1,1988-05-23
2233,5023122,0.0,X,0,0.0,328500.0,0,4,1,1,2.0,H,1,1988-05-23
2234,5023124,0.0,X,0,0.0,328500.0,0,4,1,1,2.0,L,1,1988-05-23
2235,5023129,0.0,X,0,0.0,328500.0,0,4,1,1,2.0,B,1,1988-05-23
2236,5023133,0.0,C,0,1.0,180000.0,4,1,1,1,3.0,Y,1,1989-06-30
2237,5023134,0.0,0,0,1.0,180000.0,4,1,1,1,3.0,R,1,1989-06-30
2238,5023136,0.0,X,0,0.0,112500.0,1,4,3,1,1.0,P,0,1965-04-10
2239,5023138,0.0,0,0,0.0,112500.0,1,4,3,1,1.0,K,0,1965-04-10
2240,5023139,0.0,X,0,0.0,112500.0,1,4,3,1,1.0,F,0,1965-04-10
2241,5023140,0.0,X,0,0.0,112500.0,1,4,3,1,1.0,B,0,1965-04-10
2242,5023141,0.0,0,0,0.0,112500.0,1,4,3,1,1.0,I,0,1965-04-10
2243,5023142,0.0,X,0,0.0,112500.0,1,4,3,1,1.0,A,0,1965-04-10
2244,5023146,0.0,0,0,0.0,112500.0,1,4,3,1,1.0,E,0,1965-04-10
2245,5023147,0.0,X,0,0.0,112500.0,1,4,3,1,1.0,U,0,1965-04-10
2246,5023150,0.0,C,1,1.0,315000.0,4,1,1,1,3.0,B,1,1991-12-05
2247,5023152,0.0,0,1,1.0,315000.0,4,1,1,1,3.0,H,1,1991-12-05
2248,5023153,0.0,C,0,0.0,126000.0,0,4,1,2,2.0,E,1,1985-09-29
2249,5023160,0.0,C,0,0.0,126000.0,0,4,1,2,2.0,C,1,1985-09-29
2250,5023161,0.0,0,0,0.0,126000.0,0,4,1,2,2.0,U,1,1985-09-29
2251,5023163,0.0,C,0,0.0,135000.0,1,4,2,1,1.0,U,0,1963-06-29
2252,5023164,0.0,C,0,0.0,135000.0,1,4,2,1,1.0,V,0,1963-06-29
2253,5023168,0.0,C,0,0.23028871459437505,153000.0,1,3,1,1,2.0,O,0,1959-03-07
2254,5023169,0.0,0,0,0.0,153000.0,1,3,1,1,2.0,N,0,1959-03-07
2255,5023171,0.0,X,0,1.0,117000.0,2,4,1,1,3.0,E,1,1981-11-06
2256,5023172,0.0,C,0,1.0,337500.0,4,4,0,1,3.0,W,1,1981-11-06
2257,5023176,0.0,C,0,1.0,337500.0,4,4,0,1,3.0,P,1,1974-07-29
2258,5023177,0.0,0,0,1.0,337500.0,4,4,0,1,3.0,L,1,1974-07-29
2259,5023180,0.0,C,0,0.0,67500.0,4,4,1,1,2.0,Y,0,1964-11-28
2260,5023181,0.0,C,0,0.0,67500.0,1,4,1,1,2.0,X,0,1964-11-28
2261,5023182,0.0,C,0,0.0,67500.0,1,4,1,1,2.0,I,0,1964-11-28
2262,5023183,0.0,0,1,0.0,135000.0,4,4,1,1,2.0,H,1,1975-12-14
2263,5023184,0.0,C,1,0.0,135000.0,4,4,1,1,2.0,P,1,1975-12-14
2264,5023185,0.0,0,1,0.0,135000.0,4,4,1,1,2.0,V,1,1975-12-14
2265,5023186,0.0,C,1,0.0,135000.0,4,4,1,1,2.0,O,1,1975-12-14
2266,5023187,0.0,C,1,0.0,135000.0,4,4,1,1,2.0,F,1,1975-12-14
2267,5023188,0.0,C,1,0.0,135000.0,4,4,1,1,2.0,X,0,1975-12-14
2268,5023193,0.0,0,1,0.22776930891091607,49500.0,1,4,0,1,2.0,H,0,1962-07-21
2269,5023195,0.0,0,1,0.0,49500.0,1,4,0,1,2.0,Q,0,1962-07-21
2270,5023196,0.0,X,1,0.0,49500.0,1,4,0,1,2.0,H,0,1962-07-21
2271,5023197,0.0,0,1,0.0,49500.0,1,4,0,1,2.0,K,0,1962-07-21
2272,5023198,0.0,0,1,0.0,49500.0,1,4,0,1,2.0,P,0,1962-07-21
2273,5023201,0.0,C,1,2.0,180000.0,0,4,1,1,4.0,Y,1,1979-11-28
2274,5023203,0.0,X,1,2.0,180000.0,0,4,1,1,4.0,X,1,1979-11-28
2275,5023204,0.0,0,1,2.0,180000.0,0,4,1,1,4.0,P,1,1979-11-28
2276,5023205,0.0,0,1,0.0,135000.0,4,1,1,1,2.0,W,1,1970-02-24
2277,5023207,0.0,X,0,1.0,135000.0,0,4,1,1,3.0,B,1,1983-08-11
2278,5023209,0.0,X,0,1.0,135000.0,0,4,1,1,3.0,A,1,1983-08-11
2279,5023210,0.0,C,0,1.0,135000.0,0,4,1,1,3.0,L,1,1983-08-11
2280,5023211,0.0,C,0,1.0,135000.0,0,4,1,1,3.0,Y,1,1983-08-11
2281,5023212,0.0,C,0,1.0,135000.0,0,4,1,1,3.0,I,1,1983-08-11
2282,5023213,0.0,C,1,0.0,225000.0,4,4,1,1,2.0,U,1,1977-05-20
2283,5023216,0.0,C,1,0.0,225000.0,4,4,1,1,2.0,K,1,1977-05-20
2284,5023217,0.0,C,1,0.0,225000.0,4,4,1,1,2.0,A,1,1977-05-20
2285,5023230,0.0,C,0,0.0,90000.0,1,4,4,1,1.0,P,0,1955-09-16
2286,5023231,0.0,0,1,0.0,270000.0,4,4,2,1,1.0,A,1,1975-07-26
2287,5023232,0.0,C,0,0.0,225000.0,0,1,3,1,1.0,T,1,1992-06-20
2288,5023233,0.0,0,0,0.0,225000.0,0,1,3,1,1.0,L,1,1992-06-20
2289,5023234,0.0,C,0,0.0,225000.0,0,1,3,1,1.0,U,1,1992-06-20
2290,5023236,0.0,C,0,0.0,225000.0,0,1,3,1,1.0,B,1,1992-06-20
2291,5023237,0.0,0,0,0.0,225000.0,0,1,3,1,1.0,S,1,1992-06-20
2292,5023238,0.0,0,0,0.0,225000.0,0,1,3,1,1.0,W,1,1992-06-20
2293,5023240,0.0,C,1,2.0,225000.0,4,4,1,4,4.0,X,1,1987-07-22
2294,5023245,0.0,C,1,2.0,225000.0,4,4,1,4,4.0,P,1,1987-07-22
2295,5023248,0.0,C,1,1.74552392739772,225000.0,4,4,1,4,4.0,U,1,1987-07-22
2296,5023249,0.0,0,1,2.0,225000.0,4,4,1,4,4.0,L,1,1987-07-22
2297,5023250,0.0,C,0,0.0,67500.0,1,4,1,1,2.0,T,0,1969-08-13
2298,5023251,0.0,C,0,0.0,67500.0,1,4,1,1,2.0,T,0,1969-08-13
2299,5023252,0.0,0,0,0.0,67500.0,1,4,1,1,2.0,S,0,1969-08-13
2300,5023253,0.0,C,1,0.0,112500.0,4,4,2,1,1.0,B,1,1967-03-13
2301,5023254,0.0,C,1,0.0,198103.77727546758,4,4,2,1,1.0,B,1,1967-03-13
2302,5023255,0.0,C,1,0.0,112500.0,4,4,2,1,1.0,F,1,1967-03-13
2303,5023256,0.0,0,1,0.0,112500.0,4,4,2,1,1.733918743938497,P,1,1967-03-13
2304,5023261,0.0,C,1,0.0,180000.0,0,4,1,1,2.0,F,1,1965-02-02
2305,5023262,0.0,C,1,0.0,180000.0,0,4,1,1,2.0,S,1,1965-02-02
2306,5023263,0.0,C,1,0.0,180000.0,0,4,1,1,2.0,R,1,1965-02-02
2307,5023264,0.0,0,1,0.0,180000.0,0,4,1,1,2.0,D,1,1965-02-02
2308,5023265,0.0,C,1,0.0,135000.0,0,4,1,1,2.0,U,1,1998-09-10
2309,5023267,0.0,X,0,1.0,157500.0,0,4,1,1,3.0,O,1,1981-02-10
2310,5023268,0.0,X,0,1.0,157500.0,0,4,1,1,3.0,P,1,1981-02-10
2311,5023270,0.0,0,1,0.0,135000.0,1,1,1,1,2.0,W,0,1959-04-12
2312,5023271,0.0,X,1,0.0,135000.0,1,1,1,1,2.0,L,0,1959-04-12
2313,5023273,0.0,X,0,0.0,76500.0,1,4,4,1,1.0,G,0,1954-04-23
2314,5023274,0.0,X,0,0.0,76500.0,1,4,4,1,1.0,Z,0,1954-04-23
2315,5023277,0.0,0,0,0.0,81000.0,1,4,1,1,2.0,D,0,1960-07-13
2316,5023279,0.0,C,0,0.0,180000.0,0,4,1,1,2.0,Q,1,1977-05-31
2317,5023280,0.0,C,0,0.0,180000.0,0,4,1,1,2.0,L,1,1977-05-31
2318,5023282,0.0,C,0,0.0,180000.0,0,4,1,1,2.0,W,1,1977-05-31
2319,5023283,0.0,C,0,0.0,180000.0,4,4,1,1,2.0,P,1,1980-05-21
2320,5023284,0.0,0,0,0.0,180000.0,4,4,1,1,2.0,Y,1,1980-05-21
2321,5023287,0.0,1,0,1.0,45000.0,0,4,1,1,3.0,L,1,1980-05-20
2322,5023290,0.0,0,0,1.0,45000.0,0,4,1,1,3.0,H,1,1980-05-20
2323,5023292,0.0,X,0,1.0,225000.0,2,1,0,1,3.0,V,1,1992-04-04
2324,5023295,0.0,1,0,1.0,225000.0,2,1,0,1,3.0,S,1,1992-04-04
2325,5023300,0.0,0,0,1.0,67500.0,0,4,1,1,3.0,E,1,1992-04-04
2326,5023301,0.0,C,0,1.0,67500.0,0,4,1,1,3.0,Q,1,1990-07-14
2327,5023302,0.0,0,0,1.0,67500.0,0,4,1,1,3.0,N,1,1990-07-14
2328,5023305,0.0,C,1,1.0,225000.0,4,4,1,1,3.0,K,1,1994-05-21
2329,5023306,0.0,C,1,1.0,225000.0,4,4,1,1,3.0,Q,1,1994-05-21
2330,5023309,0.0,C,1,1.0,225000.0,4,4,1,1,3.0,I,1,1994-05-21
2331,5023311,0.0,C,1,1.0,225000.0,4,4,1,1,3.0,W,1,1994-05-21
2332,5023314,0.0,C,1,1.0,225000.0,4,4,1,1,3.0,E,1,1994-05-21
2333,5023315,0.0,X,1,1.0,225000.0,4,4,1,1,3.0,L,1,1994-05-21
2334,5023316,0.0,C,1,1.0221035830025536,225000.0,4,4,1,1,3.0,P,1,1994-05-21
2335,5023318,0.0,X,0,0.0,202500.0,4,1,1,1,2.0,Q,1,1970-08-20
2336,5023320,0.0,X,0,0.0,135000.0,4,4,1,1,2.0,F,1,1986-02-22
2337,5023321,0.0,X,0,0.0,135000.0,4,4,1,1,2.0,C,1,1986-02-22
2338,5023324,0.0,C,1,2.0,135000.0,4,4,1,1,4.0,C,1,1989-06-22
2339,5023325,0.0,X,1,2.0,135000.0,4,4,1,1,4.0,E,1,1989-06-22
2340,5023326,0.0,X,1,2.0,135000.0,4,4,1,1,4.0,U,1,1989-06-22
2341,5023330,0.0,C,1,2.0,81000.0,1,4,1,1,4.0,E,0,1956-09-01
2342,5023331,0.0,C,1,2.0,81000.0,1,4,1,1,4.0,K,0,1956-09-01
2343,5023332,0.0,0,1,2.0,81000.0,1,4,1,1,4.0,T,0,1956-09-01
2344,5023333,0.0,C,1,2.0,81000.0,1,4,1,1,4.0,B,0,1956-09-01
2345,5023334,0.0,0,1,2.0,81000.0,1,4,1,1,4.0,V,0,1956-09-01
2346,5023336,0.0,C,0,0.0,135000.0,0,4,1,1,2.0,T,1,1976-11-02
2347,5023339,0.0,C,0,0.0,135000.0,0,4,1,1,2.0,Q,1,1976-11-02
2348,5023341,0.0,C,0,0.0,135000.0,0,4,1,1,2.0,W,1,1976-11-02
2349,5023342,0.0,C,1,0.0,900000.0,4,4,1,1,2.0,J,1,1972-12-07
2350,5023348,0.0,C,1,0.0,198027.48063298326,4,4,1,1,2.0,E,1,1972-12-07
2351,5023350,0.0,C,1,0.0,900000.0,4,4,1,1,2.0,Q,1,1972-12-07
2352,5023351,0.0,0,1,0.0,90000.0,4,4,1,1,2.0,N,1,1974-06-28
2353,5023353,0.0,C,1,0.0,90000.0,4,4,1,1,2.0,Z,1,1974-06-28
2354,5023354,0.0,C,1,0.0,180000.0,4,4,3,1,1.0,L,1,1993-07-18
2355,5023355,0.0,C,1,0.0,198089.9646910329,4,4,3,1,1.0,W,1,1993-07-18
2356,5023357,0.0,C,1,0.0,180000.0,4,4,3,1,1.0,O,1,1993-07-18
2357,5023358,0.0,C,1,0.0,180000.0,4,4,3,1,1.7674979906856025,G,1,1993-07-18
2358,5023359,0.0,C,1,0.0,180000.0,4,4,3,1,1.0,L,1,1993-07-18
2359,5023365,0.0,C,1,0.0,180000.0,4,4,3,1,1.0,C,1,1993-07-18
2360,5023366,0.0,0,1,0.0,180000.0,4,4,3,1,1.0,X,1,1993-07-18
2361,5023368,0.0,X,0,0.0,67500.0,1,4,1,1,2.0,W,0,1964-01-09
2362,5023370,0.0,X,1,0.0,135000.0,0,4,3,1,1.0,W,1,1998-04-17
2363,5023373,0.0,C,0,2.0,197931.77801754186,0,4,3,1,4.0,E,1,1976-08-01
2364,5023374,0.0,C,0,2.0,157500.0,0,4,1,1,4.0,J,1,1976-08-01
2365,5023378,0.0,C,0,0.0,81000.0,1,4,1,1,2.0,F,0,1964-08-05
2366,5023380,0.0,C,0,0.0,81000.0,1,4,1,1,2.0,S,0,1964-08-05
2367,5023386,0.0,C,0,0.0,81000.0,1,4,1,1,2.0,F,0,1964-08-05
2368,5023387,0.0,0,1,0.0,83250.0,1,4,1,1,2.0,N,0,1965-12-12
2369,5023389,0.0,0,1,2.0,157500.0,0,1,1,1,4.0,L,1,1986-01-29
2370,5023390,0.0,C,1,2.0,157500.0,0,1,1,1,4.0,H,1,1986-01-29
2371,5023399,0.0,0,0,0.0,99000.0,0,4,4,1,1.0,V,1,1963-10-15
2372,5023400,0.0,X,0,0.0,99000.0,0,4,4,1,1.0,V,0,1963-10-15
2373,5023401,0.0,C,0,0.0,99000.0,0,4,4,1,1.0,P,1,1963-10-15
2374,5023406,0.0,C,0,0.0,99000.0,0,4,4,1,1.0,L,1,1963-10-15
2375,5023407,0.0,C,0,0.0,135000.0,4,4,1,1,2.0,W,1,1968-12-28
2376,5023408,0.0,C,0,0.0,112500.0,1,4,1,1,2.0,Y,0,1963-11-20
2377,5023409,0.0,X,0,0.0,112500.0,1,4,1,1,2.0,S,0,1963-11-20
2378,5023410,0.0,C,0,0.0,112500.0,1,4,1,1,2.0,T,0,1963-11-20
2379,5023412,0.0,C,0,0.0,112500.0,1,4,1,1,2.0,R,0,1963-11-20
2380,5023414,0.0,0,0,1.0,225000.0,0,1,1,1,3.0,F,1,1977-12-15
2381,5023415,0.0,C,0,1.0,225000.0,0,1,1,1,3.0,H,1,1977-12-15
2382,5023417,0.0,C,0,1.0,225000.0,0,1,1,1,3.0,C,1,1977-12-15
2383,5023420,0.0,C,0,1.0,225000.0,0,1,1,1,3.0,L,1,1977-12-15
2384,5023421,0.0,C,0,1.0,225000.0,0,1,1,1,3.0,T,1,1977-12-15
2385,5023422,0.0,0,0,1.0,225000.0,0,1,1,1,3.0,A,1,1977-12-15
2386,5023423,0.0,0,0,1.0,225000.0,0,1,1,1,3.0,U,1,1977-12-15
2387,5023428,0.0,0,1,3.0,157500.0,4,1,1,1,5.0,Y,1,1984-02-27
2388,5023429,0.0,0,1,3.0,157500.0,4,1,1,1,5.0,G,1,1984-02-27
2389,5023430,0.0,C,0,0.0,108000.0,1,4,1,1,2.0,F,0,1960-01-18
2390,5023445,0.0,C,0,0.0,180000.0,4,4,3,1,1.0,E,1,1960-11-27
2391,5023447,0.0,C,0,0.0,180000.0,0,4,1,1,2.0,N,1,1966-11-06
2392,5023451,0.0,C,0,0.0,180000.0,0,4,1,1,2.0,O,1,1966-11-06
2393,5023457,0.0,0,0,0.0,180000.0,0,4,1,1,2.0,Y,1,1966-11-06
2394,5023460,0.0,0,0,0.0,315000.0,1,4,3,1,1.0,G,0,1965-08-11
2395,5023461,0.0,C,0,0.0,315000.0,1,4,3,1,1.0,R,0,1965-08-11
2396,5023462,0.0,C,0,0.0,315000.0,1,4,3,1,1.0,C,0,1965-08-11
2397,5023465,0.0,X,0,0.0,315000.0,1,4,3,1,1.0,G,0,1965-08-11
2398,5023467,0.0,C,0,0.0,315000.0,1,4,3,1,1.0,D,0,1965-08-11
2399,5023469,0.0,C,0,0.0,315000.0,1,4,3,1,1.0,S,0,1965-08-11
2400,5023470,0.0,C,0,0.0,315000.0,1,4,3,1,1.0,P,0,1965-08-11
2401,5023471,0.0,X,0,0.0,315000.0,1,4,3,1,1.0,V,0,1965-08-11
2402,5023472,0.0,X,0,0.0,315000.0,1,4,3,1,1.0,U,0,1965-08-11
2403,5023473,0.0,0,0,0.0,315000.0,1,4,3,1,1.0,Q,0,1965-08-11
2404,5023474,0.0,C,0,0.0,315000.0,1,4,3,1,1.0,A,0,1965-08-11
2405,5023476,0.0,C,0,0.0,135000.0,0,4,1,1,2.0,A,1,1966-05-25
